txn_id,txn_date,txn_month,txn_quarter,txn_year,day_of_week,product_name,category,qty_purchased,unit_price_ngn,total_ngn,store_city,payment_method,customer_age_group,customer_gender,uci_invoice_no,uci_stock_code,data_source
TXN0011497,2023-11-20,11,4,2023,Monday,Peak Milk Tin 400g,Beverages,1,2507,2507,Uyo,Cash,36-45,F,577485,22666,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011498,2023-12-01,12,4,2023,Friday,Palm Oil 2L,Cooking Oils & Fats,12,1436,17232,Ibadan,Cash,60+,F,536536,84879,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011499,2022-07-18,7,3,2022,Monday,Palm Oil 4L,Condiments & Seasonings,2,467,934,Jos,Cash,26-35,M,560368,84992,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011500,2023-11-15,11,4,2023,Wednesday,Pringles Original 150g,Snacks & Confectionery,8,1062,8496,Jos,POS,26-35,F,576607,23292,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011501,2024-07-12,7,3,2024,Friday,Palm Oil 4L,Condiments & Seasonings,4,3510,14040,Ilorin,POS,26-35,F,559817,22278,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011502,2024-02-03,2,1,2024,Saturday,NAN Optipro 400g,Baby & Infant,1,1385,1385,Onitsha,Bank Transfer,46-60,M,543097,22196,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011503,2023-01-19,1,1,2023,Thursday,Wheat Flour 5kg,Grains & Cereals,1,2507,2507,Jos,Cash,26-35,F,541596,22272,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011504,2022-01-19,1,1,2022,Wednesday,Palm Oil 2L,Cooking Oils & Fats,1,705,705,Port Harcourt,Cash,18-25,M,541592,22718,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011505,2024-01-16,1,1,2024,Tuesday,Plantain Bunch,Fresh & Perishable,4,1062,4248,Port Harcourt,POS,60+,F,541262,84836,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011506,2023-04-18,4,2,2023,Tuesday,Cornedbeef 340g,Canned & Packaged Foods,1,705,705,Owerri,Cash,18-25,F,550499,22026,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011507,2023-11-15,11,4,2023,Wednesday,Dettol Antiseptic 500ml,Personal Care,12,1521,18252,Owerri,Cash,36-45,F,576372,23084,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011508,2023-10-04,10,4,2023,Wednesday,Tissue Paper 12 rolls,Household Essentials,1,2796,2796,Owerri,Bank Transfer,26-35,F,569414,21668,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011509,2024-07-19,7,3,2024,Friday,Indomie Noodles 70g,Snacks & Confectionery,10,1768,17680,Jos,Cash,26-35,F,560499,23203,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011510,2022-10-14,10,4,2022,Friday,Palm Oil 4L,Condiments & Seasonings,12,1785,21420,Uyo,Bank Transfer,26-35,M,571237,21181,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011511,2023-10-25,10,4,2023,Wednesday,Pampers Small 36pk,Baby & Infant,10,1768,17680,Owerri,POS,26-35,F,572681,23202,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011512,2023-07-18,7,3,2023,Tuesday,Gino Tomatoes 400g,Canned & Packaged Foods,1,3187,3187,Owerri,Cash,18-25,F,560385,22511,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011513,2022-05-24,5,2,2022,Tuesday,Gino Tomatoes 400g,Canned & Packaged Foods,1,3510,3510,Onitsha,Bank Transfer,18-25,M,554512,35924,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011514,2022-01-20,1,1,2022,Thursday,Dangote Noodles 70g,Pasta & Noodles,3,2507,7521,Ilorin,Cash,18-25,M,541669,21733,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011515,2022-03-27,3,1,2022,Sunday,Custard Powder 400g,Canned & Packaged Foods,6,5907,35442,Onitsha,POS,26-35,F,547876,37501,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011516,2022-05-09,5,2,2022,Monday,Golden Penny Spaghetti 500g,Pasta & Noodles,10,1768,17680,Aba,POS,46-60,M,552508,85099B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011517,2022-07-12,7,3,2022,Tuesday,Palm Oil 2L,Cooking Oils & Fats,12,323,3876,Warri,POS,26-35,M,559706,21287,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011518,2022-11-02,11,4,2022,Wednesday,Pringles Original 150g,Snacks & Confectionery,4,1402,5608,Warri,Cash,26-35,F,574035,85114C,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011519,2023-06-21,6,2,2023,Wednesday,Cerelac Wheat 400g,Baby & Infant,1,6757,6757,Uyo,Bank Transfer,46-60,F,557570,48111,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011520,2024-11-04,11,4,2024,Monday,Milo 400g,Beverages,12,331,3972,Uyo,Cash,26-35,F,574484,21819,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011521,2023-08-24,8,3,2023,Thursday,Golden Penny Spaghetti 500g,Pasta & Noodles,2,722,1444,Ilorin,POS,36-45,F,564335,22661,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011522,2024-05-27,5,2,2024,Monday,Dangote Noodles 70g,Pasta & Noodles,12,1785,21420,Enugu,Cash,26-35,F,554869,82482,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011523,2024-07-05,7,3,2024,Friday,Palm Oil 2L,Cooking Oils & Fats,10,1785,17850,Ilorin,Cash,26-35,F,559028,22379,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011524,2022-03-22,3,1,2022,Tuesday,Vegetable Oil 5L,Cooking Oils & Fats,1,3510,3510,Abuja,Cash,60+,F,547386,22411,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011525,2023-12-21,12,4,2023,Thursday,Tomato Paste 400g,Condiments & Seasonings,1,7199,7199,Uyo,Bank Transfer,60+,F,539738,22199,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011526,2022-10-12,10,4,2022,Wednesday,NAN Optipro 400g,Baby & Infant,1,705,705,Warri,Bank Transfer,18-25,F,570872,23435,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011527,2022-03-31,3,1,2022,Thursday,Chin-Chin 500g,Snacks & Confectionery,12,1232,14784,Warri,POS,36-45,F,548404,22961,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011528,2022-03-30,3,1,2022,Wednesday,Milo 400g,Beverages,1,705,705,Enugu,POS,60+,M,548373,90214T,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011529,2023-02-25,2,1,2023,Saturday,Peak Milk Tin 400g,Beverages,6,4207,25242,Warri,Bank Transfer,26-35,F,545014,22720,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011530,2023-03-18,3,1,2023,Saturday,Dangote Noodles 70g,Pasta & Noodles,6,2507,15042,Enugu,POS,36-45,F,546963,22701,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011531,2023-09-01,9,3,2023,Friday,Dangote Noodles 70g,Pasta & Noodles,12,357,4284,Kano,Cash,18-25,M,565141,21499,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011532,2023-03-21,3,1,2023,Tuesday,Chin-Chin 500g,Snacks & Confectionery,1,2507,2507,Jos,Cash,18-25,M,547194,22895,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011533,2023-11-11,11,4,2023,Saturday,Palm Oil 4L,Condiments & Seasonings,1,1062,1062,Uyo,Cash,26-35,M,575767,21867,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011534,2023-12-16,12,4,2023,Saturday,Milo 400g,Beverages,3,2167,6501,Jos,Cash,18-25,F,539211,22588,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011535,2023-04-01,4,2,2023,Saturday,NAN Optipro 400g,Baby & Infant,10,1402,14020,Owerri,Cash,60+,M,548551,20728,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011536,2023-12-17,12,4,2023,Sunday,Pringles Original 150g,Snacks & Confectionery,6,722,4332,Kano,Bank Transfer,26-35,F,539450,22573,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011537,2023-11-04,11,4,2023,Saturday,Dettol Antiseptic 500ml,Personal Care,4,722,2888,Kaduna,Cash,26-35,F,574547,23399,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011538,2024-03-28,3,1,2024,Thursday,NAN Optipro 400g,Baby & Infant,1,722,722,Abuja,Cash,36-45,F,547971,22851,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011539,2024-10-31,10,4,2024,Thursday,Indomie Noodles 70g,Snacks & Confectionery,2,7046,14092,Onitsha,Bank Transfer,18-25,F,573585,84029G,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011540,2022-12-05,12,4,2022,Monday,Onions 1kg,Fresh & Perishable,1,6341,6341,Enugu,Bank Transfer,36-45,F,580730,22511,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011541,2022-10-24,10,4,2022,Monday,Cerelac Wheat 400g,Baby & Infant,6,357,2142,Kano,POS,60+,F,572552,22817,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011542,2023-11-07,11,4,2023,Tuesday,Tissue Paper 12 rolls,Household Essentials,3,722,2166,Aba,Bank Transfer,26-35,M,574826,20758,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011543,2023-07-20,7,3,2023,Thursday,Gala Sausage Roll,Snacks & Confectionery,4,2796,11184,Ibadan,POS,26-35,F,560772,23171,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011544,2023-11-14,11,4,2023,Tuesday,Egusi Ground 500g,Condiments & Seasonings,1,16966,16966,Ilorin,Cash,60+,M,576329,23316,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011545,2024-10-16,10,4,2024,Wednesday,Omo Detergent 1kg,Personal Care,2,12707,25414,Port Harcourt,POS,36-45,M,571266,23472,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011546,2024-05-05,5,2,2024,Sunday,Fresh Tomatoes 1kg,Fresh & Perishable,3,2091,6273,Owerri,POS,36-45,F,551997,23182,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011547,2022-02-20,2,1,2022,Sunday,Dettol Antiseptic 500ml,Personal Care,5,1062,5310,Uyo,Cash,26-35,M,544462,22993,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011548,2024-09-01,9,3,2024,Sunday,Maggi Cubes 40pk,Condiments & Seasonings,12,1768,21216,Jos,Cash,36-45,M,565117,23203,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011549,2022-07-21,7,3,2022,Thursday,Fresh Tomatoes 1kg,Fresh & Perishable,4,3357,13428,Jos,Cash,60+,M,560901,23014,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011550,2022-05-18,5,2,2022,Wednesday,Custard Powder 400g,Canned & Packaged Foods,12,5737,68844,Warri,Bank Transfer,18-25,M,553690,22795,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011551,2024-11-29,11,4,2024,Friday,Cerelac Wheat 400g,Baby & Infant,12,3187,38244,Ibadan,Cash,26-35,F,579447,23083,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011552,2022-07-14,7,3,2022,Thursday,Cornedbeef 340g,Canned & Packaged Foods,6,3612,21672,Abuja,Cash,26-35,M,559929,22960,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011553,2022-11-24,11,4,2022,Thursday,Fresh Tomatoes 1kg,Fresh & Perishable,1,4921,4921,Ibadan,POS,26-35,M,578344,22798,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011554,2024-09-15,9,3,2024,Sunday,Golden Penny Spaghetti 500g,Pasta & Noodles,12,3893,46716,Uyo,Bank Transfer,60+,F,566936,21524,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011555,2022-04-03,4,2,2022,Sunday,Indomie Noodles 70g,Snacks & Confectionery,1,1062,1062,Jos,Bank Transfer,60+,F,548711,84828,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011556,2024-11-08,11,4,2024,Friday,Eggs Crate 30,Fresh & Perishable,1,1402,1402,Kano,POS,36-45,M,574959,23340,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011557,2022-12-07,12,4,2022,Wednesday,Milo 400g,Beverages,8,705,5640,Owerri,Cash,26-35,M,581188,23293,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011558,2023-09-13,9,3,2023,Wednesday,Palm Oil 2L,Cooking Oils & Fats,10,4216,42160,Enugu,Cash,18-25,F,566534,20728,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011559,2023-09-28,9,3,2023,Thursday,Tomato Paste 400g,Condiments & Seasonings,2,1062,2124,Jos,Cash,18-25,F,568719,84992,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011560,2022-05-24,5,2,2022,Tuesday,NAN Optipro 400g,Baby & Infant,12,1402,16824,Abuja,Cash,26-35,F,554497,21832,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011561,2024-06-01,6,2,2024,Saturday,Palm Oil 4L,Condiments & Seasonings,5,1062,5310,Owerri,POS,26-35,F,555203,84836,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011562,2022-04-03,4,2,2022,Sunday,Pampers Small 36pk,Baby & Infant,3,1062,3186,Onitsha,Bank Transfer,46-60,F,548712,22966,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011563,2024-11-08,11,4,2024,Friday,Tomato Paste 400g,Condiments & Seasonings,12,1062,12744,Kaduna,Bank Transfer,26-35,F,575137,84946,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011564,2023-03-21,3,1,2023,Tuesday,Tomato Paste 400g,Condiments & Seasonings,12,1232,14784,Benin City,Bank Transfer,18-25,F,547102,22969,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011565,2024-11-16,11,4,2024,Saturday,Onions 1kg,Fresh & Perishable,12,705,8460,Enugu,POS,26-35,F,576650,22208,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011566,2022-11-20,11,4,2022,Sunday,Huggies Medium 32pk,Baby & Infant,12,1436,17232,Owerri,Cash,26-35,F,577476,84879,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011567,2024-04-14,4,2,2024,Sunday,Dettol Antiseptic 500ml,Personal Care,6,331,1986,Jos,Bank Transfer,26-35,M,550191,21654,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011568,2022-10-10,10,4,2022,Monday,Bleach 1L,Household Essentials,10,1402,14020,Kano,Cash,36-45,F,570448,20725,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011569,2024-04-01,4,2,2024,Monday,Gala Sausage Roll,Snacks & Confectionery,1,1785,1785,Warri,Bank Transfer,60+,M,548670,84375,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011570,2023-10-09,10,4,2023,Monday,Palm Oil 2L,Cooking Oils & Fats,5,722,3610,Ilorin,POS,26-35,M,570244,22601,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011571,2024-06-16,6,2,2024,Sunday,Palm Oil 2L,Cooking Oils & Fats,2,3187,6374,Lagos,Cash,26-35,M,557019,22568,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011572,2024-05-05,5,2,2024,Sunday,Tissue Paper 12 rolls,Household Essentials,8,2116,16928,Owerri,Bank Transfer,60+,M,551956,23068,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011573,2023-11-03,11,4,2023,Friday,Custard Powder 400g,Canned & Packaged Foods,4,3510,14040,Benin City,Cash,26-35,F,574298,23343,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011574,2022-08-09,8,3,2022,Tuesday,Eggs Crate 30,Fresh & Perishable,12,1232,14784,Lagos,POS,18-25,M,562807,23270,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011575,2023-11-11,11,4,2023,Saturday,Wheat Flour 5kg,Grains & Cereals,1,1062,1062,Enugu,POS,60+,M,575886,21355,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011576,2023-05-19,5,2,2023,Friday,NAN Optipro 400g,Baby & Infant,12,552,6624,Kaduna,Cash,60+,F,553848,21326,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011577,2024-09-12,9,3,2024,Thursday,Fresh Tomatoes 1kg,Fresh & Perishable,1,3527,3527,Onitsha,Cash,46-60,F,566451,23048,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011578,2024-12-08,12,4,2024,Sunday,NAN Optipro 400g,Baby & Infant,1,1402,1402,Warri,POS,60+,F,581376,23301,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011579,2023-11-29,11,4,2023,Wednesday,Golden Penny Spaghetti 500g,Pasta & Noodles,6,2507,15042,Ilorin,Cash,36-45,M,579267,22699,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011580,2022-06-01,6,2,2022,Wednesday,Chin-Chin 500g,Snacks & Confectionery,4,722,2888,Port Harcourt,POS,36-45,M,555249,23204,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011581,2023-07-15,7,3,2023,Saturday,Indomie Noodles 70g,Snacks & Confectionery,12,1062,12744,Enugu,Bank Transfer,36-45,F,560120,21122,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011582,2024-12-09,12,4,2024,Monday,Garri Yellow 10kg,Grains & Cereals,1,5057,5057,Warri,Cash,26-35,F,538163,22822,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011583,2024-07-21,7,3,2024,Sunday,Dettol Antiseptic 500ml,Personal Care,12,1062,12744,Jos,Bank Transfer,36-45,F,560922,21592,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011584,2023-04-12,4,2,2023,Wednesday,Eggs Crate 30,Fresh & Perishable,12,357,4284,Aba,POS,46-60,F,549833,22986,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011585,2022-08-12,8,3,2022,Friday,Onions 1kg,Fresh & Perishable,12,1402,16824,Lagos,Bank Transfer,26-35,F,563182,23332,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011586,2023-05-23,5,2,2023,Tuesday,NAN Optipro 400g,Baby & Infant,12,722,8664,Port Harcourt,Cash,36-45,M,554141,22219,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011587,2022-09-08,9,3,2022,Thursday,Geisha Sardines 125g,Canned & Packaged Foods,12,1768,21216,Kano,Cash,26-35,F,566013,21928,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011588,2022-12-17,12,4,2022,Saturday,Dettol Antiseptic 500ml,Personal Care,1,1062,1062,Ibadan,Cash,26-35,M,539456,22095,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011589,2023-07-25,7,3,2023,Tuesday,NAN Optipro 400g,Baby & Infant,2,552,1104,Ibadan,Cash,46-60,F,561192,21900,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011590,2024-12-05,12,4,2024,Thursday,Rice 50kg,Grains & Cereals,1,2167,2167,Ibadan,Cash,26-35,F,580676,20794,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011591,2022-04-19,4,2,2022,Tuesday,Geisha Sardines 125g,Canned & Packaged Foods,6,1785,10710,Ibadan,Bank Transfer,26-35,F,550526,22746,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011592,2022-03-28,3,1,2022,Monday,Huggies Medium 32pk,Baby & Infant,6,722,4332,Kano,POS,26-35,F,547902,22962,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011593,2023-12-10,12,4,2023,Sunday,Tissue Paper 12 rolls,Household Essentials,2,1657,3314,Lagos,Cash,36-45,M,538198,22659,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011594,2022-01-11,1,1,2022,Tuesday,Golden Penny Spaghetti 500g,Pasta & Noodles,3,3578,10734,Aba,Cash,18-25,M,540821,22371,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011595,2023-01-19,1,1,2023,Thursday,Hollandia Yoghurt 1L,Beverages,1,1385,1385,Benin City,Bank Transfer,60+,F,541592,20856,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011596,2023-05-24,5,2,2023,Wednesday,Huggies Medium 32pk,Baby & Infant,1,4921,4921,Abuja,POS,26-35,F,554512,21844,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011597,2024-06-01,6,2,2024,Saturday,Cornedbeef 340g,Canned & Packaged Foods,12,357,4284,Onitsha,Bank Transfer,36-45,F,555195,16161P,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011598,2024-06-09,6,2,2024,Sunday,Cornedbeef 340g,Canned & Packaged Foods,4,1402,5608,Owerri,POS,26-35,F,556257,23300,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011599,2022-12-07,12,4,2022,Wednesday,Gala Sausage Roll,Snacks & Confectionery,3,3578,10734,Enugu,Cash,46-60,M,537638,21174,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011600,2023-10-27,10,4,2023,Friday,Dangote Noodles 70g,Pasta & Noodles,4,4207,16828,Owerri,Bank Transfer,36-45,F,573020,23355,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011601,2024-07-11,7,3,2024,Thursday,Pringles Original 150g,Snacks & Confectionery,8,4207,33656,Ilorin,Bank Transfer,36-45,F,559684,47566,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011602,2022-05-03,5,2,2022,Tuesday,Dangote Noodles 70g,Pasta & Noodles,12,1062,12744,Benin City,Bank Transfer,18-25,F,551650,22178,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011603,2024-11-29,11,4,2024,Friday,Pringles Original 150g,Snacks & Confectionery,2,705,1410,Owerri,POS,26-35,F,579508,21980,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011604,2023-09-13,9,3,2023,Wednesday,Milo 400g,Beverages,12,1657,19884,Benin City,Cash,46-60,M,566581,22178,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011605,2023-10-20,10,4,2023,Friday,Cornedbeef 340g,Canned & Packaged Foods,12,357,4284,Lagos,Bank Transfer,60+,F,572082,22816,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011606,2023-09-20,9,3,2023,Wednesday,Cornedbeef 340g,Canned & Packaged Foods,1,5907,5907,Enugu,Bank Transfer,26-35,F,567482,22119,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011607,2022-03-02,3,1,2022,Wednesday,Peak Milk Tin 400g,Beverages,12,1768,21216,Onitsha,Bank Transfer,36-45,M,545400,21166,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011608,2024-12-21,12,4,2024,Saturday,Pampers Small 36pk,Baby & Infant,1,4301,4301,Ibadan,Bank Transfer,26-35,M,539739,22896,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011609,2022-08-17,8,3,2022,Wednesday,Gala Sausage Roll,Snacks & Confectionery,4,4207,16828,Uyo,Cash,26-35,F,563550,23127,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011610,2022-04-12,4,2,2022,Tuesday,Omo Detergent 1kg,Personal Care,1,5057,5057,Enugu,Bank Transfer,26-35,M,549830,22927,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011611,2023-12-02,12,4,2023,Saturday,Hollandia Yoghurt 1L,Beverages,4,1062,4248,Warri,POS,26-35,M,580358,22988,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011612,2022-11-17,11,4,2022,Thursday,Wheat Flour 5kg,Grains & Cereals,12,1402,16824,Uyo,Cash,26-35,F,576900,23249,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0011613,2023-09-26,9,3,2023,Tuesday,Tissue Paper 12 rolls,Household Essentials,12,722,8664,Ilorin,Bank Transfer,60+,F,568313,22594,UCI Online Retail Dataset (Nigerian market adaptation)
